concept_1,concept_2,colexification_count
MOUTH,OLDER BROTHER,1
MOUTH,OLDER SISTER,1
MOUTH,ONE,1
MOUTH,ONE TIME,1
MOUTH,OPEN,1
MOUTH,ORAL CAVITY,1
MOUTH,OUR,2
MOUTH,OUTSIDE,2
MOUTH,PALATE,2
MOUTH,PART,1
MOUTH,PASTURE,1
MOUTH,PATH,5
MOUTH,PATH OR ROAD,3
MOUTH,PENIS,4
MOUTH,PERSON,1
MOUTH,PILE UP,1
MOUTH,PINE,1
MOUTH,PLANT (VEGETATION),1
MOUTH,POINT (WITH FINGER),4
MOUTH,PRAWNS,6
MOUTH,PUSH,1
MOUTH,QUARREL,1
MOUTH,RIDGEPOLE,1
MOUTH,RIGHT HAND,4
MOUTH,RINGWORM,1
MOUTH,RIVER,1
MOUTH,ROAD,1
MOUTH,ROAST (SOMETHING),1
MOUTH,ROOF,1
MOUTH,ROPE,1
MOUTH,ROTTEN,1
MOUTH,RUB,1
MOUTH,SALIVA,3
MOUTH,SALTY,2
MOUTH,SAY,1
MOUTH,SCOLD,1
MOUTH,SEA,2
MOUTH,SEED,7
MOUTH,SENTENCE (CLASSIFIER),1
MOUTH,SEVEN,1
MOUTH,SHARP,2
MOUTH,SHIRT,1
MOUTH,SHOOT,1
MOUTH,SHORE,2
MOUTH,SHORT,1
MOUTH,SIBLING,1
MOUTH,SIDE,1
MOUTH,SIN,1
MOUTH,SISTER,1
MOUTH,SIT,3
MOUTH,SKIN,1
MOUTH,SLAVE,1
MOUTH,SLEEP,2
MOUTH,SMELL (STINK),1
MOUTH,SMOKE (EXHAUST),4
MOUTH,SOFT,1
MOUTH,SOON,1
MOUTH,SORE,1
MOUTH,SPEAK,2
MOUTH,SPEECH,1
MOUTH,SPIT,1
MOUTH,STAND,3
MOUTH,STAR,1
MOUTH,STRIKE OR BEAT,1
MOUTH,SWELL,1
MOUTH,TAKE,12
MOUTH,TARO,1
MOUTH,TEN,1
MOUTH,THAT,1
MOUTH,THICK,1
MOUTH,THORN,1
MOUTH,THROAT,3
MOUTH,THROW,1
MOUTH,TOBACCO,1
MOUTH,TONGUE,3
MOUTH,TOOTH,44
MOUTH,TURN AROUND,1
MOUTH,VAGINA,1
MOUTH,VALLEY,1
MOUTH,VOICE,2
MOUTH,VOMIT,1
MOUTH,WASP,1
MOUTH,WE (INCLUSIVE),1
MOUTH,WHAT,1
MOUTH,WHERE,1
MOUTH,WHICH,1
MOUTH,WIDE,1
MOUTH,WILD DOG,1
MOUTH,WORD,8
MOUTH,WORLD,1
MOUTH,WORM,1
MOUTH,YAM,12
MOUTH,YES,8
MOVE,MOVE (AFFECT EMOTIONALLY),1
MOVE,MOVE (ONESELF),7
MOVE,NAME,1
MOVE,OPEN,3
MOVE,PALM TREE,1
MOVE,PART,1
MOVE,PEEL,1
MOVE,PLAY,1
MOVE,PULL,1
MOVE,PUNISHMENT,1
MOVE,PUSH,2
MOVE,PUT,1
MOVE,PUT ON,1
MOVE,RETREAT,2
MOVE,RIDE,3
MOVE,ROAD,1
MOVE,ROLL,1
MOVE,RUN,2
MOVE,SCRATCH,1
MOVE,SEEM,1
MOVE,SET (HEAVENLY BODIES),1
MOVE,SHAKE,11
MOVE,SHEEP,1
MOVE,SHELF,1
MOVE,SHIVER,2
MOVE,SIMILAR,1
MOVE,SING,1
MOVE,SLANTED,1
MOVE,SLIP,1
MOVE,SNORE,1
MOVE,SOUND OR NOISE,1
MOVE,SOUP,1
MOVE,SOUR,1
MOVE,SPIN,1
MOVE,STOMACH,1
MOVE,STRIKE OR BEAT,1
MOVE,SWALLOW,1
MOVE,SWIM,1
MOVE,TAKE,1
MOVE,TEN,1
MOVE,THINK (BELIEVE),1
MOVE,THINK (REFLECT),1
MOVE,THREE,1
MOVE,THROW,1
MOVE,TIDE,1
MOVE,TIE,2
MOVE,TIME,1
MOVE,TOUCH,3
MOVE,TURN (SOMETHING),2
MOVE,TURN AROUND,1
MOVE,WALK,30
MOVE,WAVE (VERB),1
MOVE,WE,1
MOVE,WHICH,1
MOVE,WIDE,1
MOVE,WORK (LABOUR),2
MOVE,WRAP,2
MOVE,WRONG,1
MOVE (AFFECT EMOTIONALLY),MOVE (ONESELF),4
MOVE (AFFECT EMOTIONALLY),STIR,2
MOVE (AFFECT EMOTIONALLY),TOUCH,7
MOVE (ONESELF),PLAY,1
MOVE (ONESELF),PUSH,2
MOVE (ONESELF),RUN,1
MOVE (ONESELF),SOFT,1
MOVE (ONESELF),SPREAD OUT,1
MOVE (ONESELF),STEP (VERB),2
MOVE (ONESELF),STIR,1
MOVE (ONESELF),SWAY,3
MOVE (ONESELF),SWING (MOVEMENT),1
MOVE (ONESELF),WALK,4
MOVE (ONESELF),WALK (TAKE A WALK),1
MOVE (ONESELF),WORK (ACTIVITY),1
MOVE AWAY,NINE,1
MOVE AWAY,OPEN,2
MOVE AWAY,PAY,1
MOVE AWAY,PILE UP,1
MOVE AWAY,PINCH,1
MOVE AWAY,PISS,1
MOVE AWAY,PLAIT OR BRAID OR WEAVE,1
MOVE AWAY,POUR,1
MOVE AWAY,PREPARE,1
MOVE AWAY,PULL,1
MOVE AWAY,PULL UP (RICE SEEDLINGS),1
MOVE AWAY,PUSH,1
MOVE AWAY,PUT ON,1
MOVE AWAY,QUARREL,1
MOVE AWAY,QUIET,1
MOVE AWAY,RAINING OR RAIN,1
MOVE AWAY,READ,1
MOVE AWAY,REFUSE,1
MOVE AWAY,REMEMBER,1
MOVE AWAY,REPAIR,1
MOVE AWAY,RESEMBLE,1
MOVE AWAY,RIPEN,1
MOVE AWAY,ROAST (SOMETHING),1
MOVE AWAY,ROTTEN,1
MOVE AWAY,RUB,1
MOVE AWAY,SACRIFICE,1
MOVE AWAY,SAY,1
MOVE AWAY,SCATTER (SEEDS),1
MOVE AWAY,SCRAPE,1
MOVE AWAY,SCRATCH,1
MOVE AWAY,SEE,1
MOVE AWAY,SEED,1
MOVE AWAY,SEIZE,1
MOVE AWAY,SEND,1
MOVE AWAY,SET (HEAVENLY BODIES),1
MOVE AWAY,SEW,1
MOVE AWAY,SHARPEN (SOMETHING),1
MOVE AWAY,SHAVE,1
MOVE AWAY,SHIT (DEFECATE),1
MOVE AWAY,SHIVER,1
MOVE AWAY,SHOUT,1
MOVE AWAY,SING,1
MOVE AWAY,SIT,1
MOVE AWAY,SLAUGHTER,1
MOVE AWAY,SLEEP,1
MOVE AWAY,SMELL (PERCEIVE),1
MOVE AWAY,SNEEZE,1
MOVE AWAY,SNORE,1
MOVE AWAY,SPARK,1
MOVE AWAY,SPEAK,1
MOVE AWAY,SPERM,1
MOVE AWAY,SPLIT,2
MOVE AWAY,SPREAD OUT,1
MOVE AWAY,SQUEEZE,1
MOVE AWAY,STEAL,1
MOVE AWAY,STINKING,1
MOVE AWAY,STIR,1
MOVE AWAY,STRAIN,1
MOVE AWAY,STRETCH,1
MOVE AWAY,SUCK,1
MOVE AWAY,SUIT,1
MOVE AWAY,SURPASS,1
MOVE AWAY,SWEAR,1
MOVE AWAY,SWEEP,1
MOVE AWAY,SWELL,1
MOVE AWAY,TASTE (SOMETHING),2
MOVE AWAY,TEACH,1
MOVE AWAY,THINK,1
MOVE AWAY,THREATEN,1
MOVE AWAY,TRAVERSE,1
MOVE AWAY,TRY,1
MOVE AWAY,TUMBLE (FALL DOWN),1
MOVE AWAY,TURN,1
MOVE AWAY,TURN (SOMETHING),1
MOVE AWAY,TWIST,1
MOVE AWAY,WALK,1
MOVE AWAY,WANT,1
MOVE AWAY,WASH,1
MOVE AWAY,WEAR,1
MOVE AWAY,WEAVE,1
MOVE AWAY,WINNOWING,1
MOVE AWAY,WIPE,1
MOVE QUICKLY,RUN,2
MOVIE,SIT,1
MOVIE,SKIN,1
MOVIE,STATUE,1
MOVIE,TELEVISION,1
MOW,NAKED,1
MOW,OPEN,1
MOW,OWN,1
MOW,PICK UP,11
MOW,PIG,2
MOW,PILE UP,2
MOW,PINCH,8
MOW,POUND,1
MOW,PRESS,1
MOW,PUS,1
MOW,RAZOR,1
MOW,REMAIN,1
MOW,ROOT,1
MOW,ROW,2
MOW,RUB,1
MOW,SAW,4
MOW,SCYTHE,1
MOW,SELL,1
MOW,SEPTEMBER,1
MOW,SICKLE,3
MOW,SICKLE OR SCYTHE,5
MOW,SON-IN-LAW (OF MAN),1
MOW,SOW (FEMALE PIG),1
MOW,SOW SEEDS,2
MOW,SPIN,1
MOW,SPLIT,2
MOW,SPRINGTIME,2
MOW,STRIKE OR BEAT,5
MOW,SUSPECT,1
MOW,SWEEP,1
MOW,TAKE,1
MOW,TEAR (SHRED),4
MOW,THRESH,1
MOW,TIN OR TINPLATE,1
MOW,TOUCH,1
MOW,UNRIPE,1
MOW,UNTIE,1
MOW,WRITE,4
MOW,YOU,1
MUCH,PATH OR ROAD,1
MUCH,VERY,4
MUD,OLD,1
MUD,OUTSIDE,1
MUD,PAINT (PIGMENTS),1
MUD,PEAR,1
MUD,PONCHO,1
MUD,PROMISE,1
MUD,PULL,1
MUD,ROAD,1
MUD,ROTTEN,2
MUD,RYE,1
MUD,SAND,1
MUD,SANDFLY,1
MUD,SCAR,2
MUD,SHELL,1
MUD,SHIT (DEFECATE),3
MUD,SHORE,3
MUD,SHORE OF LAKE,1
MUD,SIMILAR,1
MUD,SOFT,1
MUD,SOIL,2
MUD,SOON,1
MUD,SOUND OR NOISE,2
MUD,SPLEEN,1
MUD,STONE OR ROCK,1
MUD,SWAMP,15
MUD,THRESHING-FLOOR,1
MUD,VOMIT,1
MUD,WAKE UP,1
MUD,WALL (OF HOUSE),1
MUD,WATER,1
MUD,WE (INCLUSIVE),1
MUD,WET,2
MUD,WIND,1
MUD,WORK (LABOUR),1
MUD,WORLD,3
MUER (FUNGUS),MUSHROOM,2
MUGWORT,PRESS,1
MULE,OINTMENT,1
MULE,OLD,1
MULE,PARROT,1
MULE,PENIS,1
MULE,PIG,1
MULE,REMEMBER,1
MULE,RIDGEPOLE,1
MULE,RIVER,1
MULE,ROAD,1
MULE,ROTTEN,1
MULE,SHIELD,5
MULE,SHRIEK,1
MULE,SINK (DESCEND),1
MULE,STALLION,1
MULE,TAIL,1
MULE,TIN OR TINPLATE,1
MULE,WATER,1
MULE,WHEEL,3
MULE,WRITE,1
MUMBLE,RUSTLE (OF LEAVES),1
MUMBLE,SAY,1
MUMBLE,SINK (DESCEND),1
MUMBLE,SNORE,1
MUMBLE,SPEAK,3
MUMBLE,SPEECH,1
MUMBLE,STUTTER,3
MUMBLE,TELL,2
MUMBLE,THINK (REFLECT),1
MUMBLE,WHISPER,15
MUNTJACS,SHEEP,1
MUNTJACS,SUCK,1
MUNTJACS,SUGAR CANE,1
MUNTJACS,SWEET,5
MUNTJACS,THIN,1
MUNTJACS,WEIGH,1
MURDER,PALM TREE,1
MURDER,POUR,1
MURDER,SHOOT,1
MURDER,SHOULDER,1
MURDER,SNAKE,1
MURDER,SPEAR,1
MURDER,STAB,1
MURDER,STRIKE OR BEAT,2
MURDER,THROW,1
MURDER,TIE,1
MURDER,WHO,1
MURDER,WORLD,1
MURDER,WOUND,1
MUROID (MOUSE OR RAT),PITY,1
MUROID (MOUSE OR RAT),PRECIPICE,1
MUROID (MOUSE OR RAT),PREGNANT,1
MUROID (MOUSE OR RAT),PULL,1
MUROID (MOUSE OR RAT),PUT ON,3
MUROID (MOUSE OR RAT),RAT,10
MUROID (MOUSE OR RAT),ROLL,1
MUROID (MOUSE OR RAT),ROOF,1
MUROID (MOUSE OR RAT),RYE,1
MUROID (MOUSE OR RAT),SANDFLY,1
MUROID (MOUSE OR RAT),SERVANT,1
MUROID (MOUSE OR RAT),SHALLOW,1
MUROID (MOUSE OR RAT),SHOVEL,1
MUROID (MOUSE OR RAT),SLAVE,1
MUROID (MOUSE OR RAT),SPADE,2
MUROID (MOUSE OR RAT),SPOIL (BECOME SPOILED),1
MUROID (MOUSE OR RAT),SUCK,1
MUROID (MOUSE OR RAT),SUGAR CANE,1
MUROID (MOUSE OR RAT),THIEF,1
MUROID (MOUSE OR RAT),THIN (OF LEAF AND CLOTH),2
MUROID (MOUSE OR RAT),THREE,1
MUROID (MOUSE OR RAT),TIRED,1
MUROID (MOUSE OR RAT),UNRIPE,2
MUROID (MOUSE OR RAT),VICTORY,1
MUROID (MOUSE OR RAT),WASH,1
MUROID (MOUSE OR RAT),WEAR,7
MUROID (MOUSE OR RAT),WHEEL,1
MUROID (MOUSE OR RAT),WHICH,1
MUROID (MOUSE OR RAT),WIFE,1
MUROID (MOUSE OR RAT),WOMAN,1
MUROID (MOUSE OR RAT),WORK (LABOUR),1
MUSCLE,NAME,1
MUSCLE,NECK,1
MUSCLE,RIVER,1
MUSCLE,WATER,1
MUSH,NAME,1
MUSH,RIGHT,1
MUSH,TOOTH,1
MUSH,WHITE,1
MUSH,YESTERDAY,1
MUSHROOM,NINE,1
MUSHROOM,OLD (OF MAN),1
MUSHROOM,PLANT (VEGETATION),1
MUSHROOM,PUPIL (STUDENT),1
MUSHROOM,SANDFLY,1
MUSHROOM,SAUCER,1
MUSHROOM,SCAR,1
MUSHROOM,SEIZE,1
MUSHROOM,SHADE,1
MUSHROOM,SHORE,1
MUSHROOM,SIEVE OR STRAIN,1
MUSHROOM,SKIN,4
MUSHROOM,SKY,1
MUSHROOM,SMALL,1
MUSHROOM,SOAP,1
MUSHROOM,SOUTH,1
MUSHROOM,STEAM (VERB),1
MUSHROOM,SUN,1
MUSHROOM,SWAMP,1
MUSHROOM,WASH,6
MUSIC,SING,3
MUSIC,SONG,6
MUSIC,VOICE,1
MUST,NECESSARY,4
MUST,POISON,1
MUST,POWER,1
MUST,SEE,1
MUST,SMOOTH,1
MUST,SPIT,1
MUST,SPLIT,2
MUST,STEAM (VERB),1
MUST,THOU,1
MUST,TWIST,1
MUST,UNCOOKED RICE,1
MUST,WASH,1
MUST,WEAVE,1
MUTE,NOTHING OR ZERO,1
MUTE,POT,1
MUTE,PRECIPICE,1
MUTE,RICE,3
MUTE,SAILCLOTH,1
MUTE,STUPID,10
MUTE,STUTTER,1
MUTE,THROW,1
MUTE,TILE,1
MUTE,WORD,1
MY,NO,2
MY,NO OR NOT,2
MY,NOT,3
MY,OUR,22
MY,PATH,4
MY,SAGO,2
MY,SORE,2
MY,STONE,14
MY,TAKE,2
MY,THEIR,6
MY,THIS,4
MY,URINE,2
MY,US (OBLIQUE CASE OF WE),4
MY,WATER,8
MY,WE,2
MY,WE TWO,2
MY,WHO,2
MY,YES,4
MY,YOUR (PLURAL),6
MY,YOUR (SINGULAR),11
NAIL (TOOL),NEAR,1
NAIL (TOOL),NEEDLE (FOR SEWING),3
NAIL (TOOL),PAW,1
NAIL (TOOL),PEG,6
NAIL (TOOL),PIN,6
NAIL (TOOL),POT,1
NAIL (TOOL),POUND,1
NAIL (TOOL),ROUND,1
NAIL (TOOL),SALT,1
NAIL (TOOL),SAND,1
NAIL (TOOL),SCAR,1
NAIL (TOOL),SCREW,2
NAIL (TOOL),SEE,1
NAIL (TOOL),SEW,2
NAIL (TOOL),SHOOT,1
NAIL (TOOL),SMOKE (EXHAUST),1
NAIL (TOOL),SPEAR,1
NAIL (TOOL),SQUEEZE,1
NAIL (TOOL),STRIKE OR BEAT,2
NAIL (TOOL),SUMMER,1
NAIL (TOOL),SWAMP,1
NAIL (TOOL),SWIM,1
NAIL (TOOL),SWORD,1
NAIL (TOOL),TEMPLE,1
NAIL (TOOL),TOOL,1
NAIL (TOOL),TOP,1
NAIL (TOOL),WAIST,1
NAIL (TOOL),WATERFALL,1
NAIL (TOOL),WEIGH,1
NAIL (TOOL),WINTER,1
NAIL (TOOL),YOUNGER BROTHER,1
NAKED,NECK,1
NAKED,NIGHT,1
NAKED,OLD,1
NAKED,ONLY,2
NAKED,RAG,1
NAKED,RAW,3
NAKED,REASON,2
NAKED,RING,1
NAKED,SHELL,1
NAKED,SMOOTH,1
NAKED,STABLE,1
NAKED,TRUE,1
NAKED,WE,1
NAKED,WILD BOAR,1
NAME,NARROW,2
NAME,NAVEL,1
NAME,NEAR,1
NAME,NEST,1
NAME,NEW,1
NAME,NIGHT,1
NAME,NINE,1
NAME,NO,3
NAME,NOSE,1
NAME,NOT,4
NAME,NOW,2
NAME,ONE,12
NAME,ONLY,1
NAME,OR,1
NAME,PAINT (PIGMENTS),1
NAME,PATH OR ROAD,1
NAME,PEOPLE,1
NAME,PERSON,3
NAME,PLANT (SOMETHING),2
NAME,POISON,1
NAME,POND OR LAKE,1
NAME,PREGNANT,1
NAME,PRIEST,1
NAME,PUT ON,1
NAME,RAINING OR RAIN,1
NAME,RAT,2
NAME,RED,1
NAME,REST,1
NAME,RIGHT,2
NAME,RIPE,4
NAME,RIVER,1
NAME,ROOT,1
NAME,ROPE,1
NAME,ROUGH,1
NAME,SALT,1
NAME,SALTY,2
NAME,SCRATCH,2
NAME,SEE,1
NAME,SEED,2
NAME,SEND,1
NAME,SHALLOW,1
NAME,SHOVEL,1
NAME,SILENCE,1
NAME,SING,1
NAME,SISTER,4
NAME,SKIN,6
NAME,SKY,2
NAME,SLEEP,1
NAME,SMELL (PERCEIVE),1
NAME,SNOW,1
NAME,SON,1
NAME,SOUL,1
NAME,SOUND OR NOISE,2
NAME,SPOON,8
NAME,SPOT,1
NAME,STAR,2
NAME,STONE,1
NAME,STONE OR ROCK,1
NAME,STRAIGHT,3
NAME,STRENGTH,1
NAME,STUPID,1
NAME,SUGAR CANE,1
NAME,SUN,2
NAME,SURNAME,9
NAME,SWALLOW,3
NAME,SWEET,1
NAME,TAIL,2
NAME,TASTY,1
NAME,TELL,2
NAME,TEN THOUSAND,1
NAME,TERMITE,1
NAME,THING,1
NAME,THOU,2
NAME,THREE,1
NAME,TONGUE,1
NAME,TOOTH,9
NAME,TREE,2
NAME,TREE TRUNK,1
NAME,TRUE,1
NAME,UNDERSTAND,1
NAME,URINE,1
NAME,VILLAGE,1
NAME,VOICE,1
NAME,WAGES,1
NAME,WANT,1
NAME,WATER,10
NAME,WATER LEECH,1
NAME,WE (EXCLUSIVE),3
NAME,WE (INCLUSIVE),1
NAME,WEATHER,1
NAME,WHAT,4
NAME,WHICH,1
NAME,WHO,5
NAME,WITH,1
NAME,WOOD,2
NAME,WORD,6
NAME,WORLD,1
NAME,YAM,4
NAME,YESTERDAY,1
NAPE (OF NECK),NECK,86
NAPE (OF NECK),NEVER,1
NAPE (OF NECK),NIGHT,2
NAPE (OF NECK),OLD PERSON,1
NAPE (OF NECK),OUR,2
NAPE (OF NECK),RED,3
NAPE (OF NECK),SEIZE,1
NAPE (OF NECK),SHIVER,1
NAPE (OF NECK),SHORT,1
NAPE (OF NECK),SHOULDER,3
NAPE (OF NECK),SKULL,2
NAPE (OF NECK),SNEEZE,1
NAPE (OF NECK),SPINE,1
NAPE (OF NECK),TAIL,1
NAPE (OF NECK),THROAT,5
NAPE (OF NECK),TREETOP,2
NAPE (OF NECK),TURNIP,1
NAPE (OF NECK),TWO,1
NAPE (OF NECK),VOICE,1
NAPE (OF NECK),WAIST,1
NAPE (OF NECK),WALKING STICK,1
NAPE (OF NECK),WASH,2
NAPE (OF NECK),WE,2
NAPE (OF NECK),WOOD,1
NAPE (OF NECK),YOKE,1
NARROW,NASAL MUCUS (SNOT),1
NARROW,NEAR,2
NARROW,NECKLACE,1
NARROW,NEED (NOUN),1
NARROW,NEEDLE (FOR SEWING),1
NARROW,NETTLE,1
NARROW,NEW,1
NARROW,NINE,1
NARROW,ONE,1
NARROW,PAIR (CLASSIFIER),1
NARROW,PICK,7
NARROW,PICK UP,1
NARROW,PIN,1
NARROW,PRESS,1
NARROW,RAIN (RAINING),1
NARROW,READ,1
NARROW,REST,1
NARROW,RICE,1
NARROW,RICE PLANT,1
NARROW,SEIZE,2
NARROW,SHALLOW,2
NARROW,SHAVE,1
NARROW,SHEARS,1
NARROW,SHOE,1
NARROW,SHORT,3
NARROW,SLAUGHTER,2
NARROW,SMALL,44
NARROW,SMOOTH,1
NARROW,SON,1
NARROW,SOUR,2
NARROW,SQUEEZE,1
NARROW,STRAIGHT,2
NARROW,STUDY,1
NARROW,SWEET,1
NARROW,TEACH,2
NARROW,TEN,1
NARROW,THIEF,1
NARROW,THIN,13
NARROW,THIN (OF HAIR AND LEAF),1
NARROW,THIN (OF SHAPE OF OBJECT),39
NARROW,THIN (SLIM),5
NARROW,TIGHT,3
NARROW,TREE,1
NARROW,UNCOOKED RICE,1
NARROW,UNTIE,1
NARROW,VILLAGE,1
NARROW,WAIST,1
NARROW,WATERY,1
NARROW,WET,1
NARROW,WHEEL,1
NARROW,WOMAN,1
NARROW,WOOD,1
NASAL MUCUS (SNOT),NEW,1
NASAL MUCUS (SNOT),NOSE,22
NASAL MUCUS (SNOT),NOSTRIL,4
NASAL MUCUS (SNOT),ONLY,1
NASAL MUCUS (SNOT),PAIN,1
NASAL MUCUS (SNOT),PITCHFORK,1
NASAL MUCUS (SNOT),PRESS,1
NASAL MUCUS (SNOT),PUS,3
NASAL MUCUS (SNOT),REMAINS,1
NASAL MUCUS (SNOT),REPAIR,1
NASAL MUCUS (SNOT),REVENGE,1
NASAL MUCUS (SNOT),SAND,1
NASAL MUCUS (SNOT),SAP,2
NASAL MUCUS (SNOT),SAUSAGE,1
NASAL MUCUS (SNOT),SHADE,1
NASAL MUCUS (SNOT),SHORT,2
NASAL MUCUS (SNOT),SHOW,1
NASAL MUCUS (SNOT),SICK,1
NASAL MUCUS (SNOT),SMELL (PERCEIVE),1
NASAL MUCUS (SNOT),SMOOTH,1
NASAL MUCUS (SNOT),SOFT,1
NASAL MUCUS (SNOT),SPIKE,1
NASAL MUCUS (SNOT),SPIT,2
NASAL MUCUS (SNOT),SQUEEZE,1
NASAL MUCUS (SNOT),STUPID,1
NASAL MUCUS (SNOT),SWAMP,1
NASAL MUCUS (SNOT),THREAD,1
NASAL MUCUS (SNOT),TONGUE,1
NASAL MUCUS (SNOT),WAKE UP,1
NATIVE CAT,RUB,1
NATIVE CAT,SQUIRREL,1
NATIVE CAT,WELL,1
NATIVE CAT,WILD CAT,2
NATIVE COUNTRY,PEOPLE,1
NATIVE COUNTRY,PLACE (POSITION),1
NATIVE COUNTRY,ROOM,1
NATIVE COUNTRY,STAR,1
NATIVE COUNTRY,TOWN,2
NATIVE COUNTRY,VILLAGE,7
NATIVE COUNTRY,WORLD,2
NATIVE COUNTRY,YARD,2
NAVEL,NIPPLE,1
NAVEL,PENIS,1
NAVEL,PERSPIRE OR SWEAT,1
NAVEL,PICK UP,1
NAVEL,PICTURE (PAINTING),1
NAVEL,PORCUPINE,1
NAVEL,PREGNANT,1
NAVEL,PRIEST,2
NAVEL,REPAIR,1
NAVEL,ROPE,1
NAVEL,RUN,1
NAVEL,SALT,1
NAVEL,SAP,2
NAVEL,SEW,1
NAVEL,SHEEP,1
NAVEL,SPEAR,1
NAVEL,STAR,2
NAVEL,STOMACH,1
NAVEL,STOVE,1
NAVEL,SUCK,1
NAVEL,SWEAT (PERSPIRE),1
NAVEL,TAIL,1
NAVEL,THOU,2
NAVEL,TIP (OF OBJECT),1
NAVEL,TOP,1
NAVEL,TROUGH,1
NAVEL,UNDRESS,1
NAVEL,VILLAGE,1
NAVEL,VINE,1
NAVEL,VULTURE,3
NAVEL,WAKE UP (SOMEONE),1
NAVEL,WE,1
NAVEL,WEAVE,1
NAVEL,WHEEL,4
NAVEL,WITH,1
NAVEL,WORK (LABOUR),2
NEAR,NEIGHBOUR,4
NEAR,NEPHEW,1
NEAR,NEXT TO,1
NEAR,NIECE,1
NEAR,NOBLE,1
NEAR,NOSE,2
NEAR,ONE,1
NEAR,ONION,1
NEAR,ONLY,1
NEAR,OPEN,1
NEAR,OTTER,1
NEAR,PAIR,2
NEAR,PAIR (CLASSIFIER),4
NEAR,PAY,1
NEAR,PIERCE,1
NEAR,PLOUGH,2
NEAR,POINTED,1
NEAR,POT,1
NEAR,PRESS,1
NEAR,PRICE,1
NEAR,PUBIC HAIR,1
NEAR,PULL,3
NEAR,RAKE,1
NEAR,RED,3
NEAR,REMEMBER,1
NEAR,RIGHT,1
NEAR,ROPE,1
NEAR,ROTTEN,1
NEAR,SEE,2
NEAR,SELL,1
NEAR,SHALLOW,1
NEAR,SHORT,16
NEAR,SHOVEL,1
NEAR,SHUT,1
NEAR,SICK,2
NEAR,SIDE,2
NEAR,SILENCE,1
NEAR,SIT,2
NEAR,SMALL,1
NEAR,SNEEZE,1
NEAR,SON,1
NEAR,SOON,4
NEAR,SPADE,1
NEAR,SPEAK,1
NEAR,STINGY,1
NEAR,STINKING,1
NEAR,STOMACH,2
NEAR,SUN,3
NEAR,SWELLING,1
NEAR,TAIL,1
NEAR,TAKE,1
NEAR,TAX,1
NEAR,TENDON,1
NEAR,THATCH,1
NEAR,THIS,3
NEAR,THOU,1
NEAR,TIE,1
NEAR,TIGHT,1
NEAR,TODAY,1
NEAR,TOOTH,1
NEAR,TORCH OR LAMP,1
NEAR,TOUCH,1
NEAR,TREAD,1
NEAR,TWO,4
NEAR,UNCLE,1
NEAR,WAGES,1
NEAR,WAKE UP,1
NEAR,WET,1
NEAR,WHERE,2
NEAR,WHITE,1
NEAR,WIND,1
NEAR,WITH,1
NEAR,WOOL,1
NEAR,WRITE,1
NEAR,YEAR,9
NEAR,YOU,1
NECESSARY,SIMILAR,1
NECESSARY,SMOOTH,1
NECK,NECKLACE,1
NECK,NETBAG,2
NECK,NO,1
NECK,NO OR NOT,1
NECK,NOSE,1
NECK,OBSCURE,1
NECK,ORGANIC FAT OR OIL,1
NECK,OX,1
NECK,PALM TREE,1
NECK,PATH,1
NECK,PLANT (SOMETHING),2
NECK,PLOUGH,1
NECK,PRAY,1
NECK,PRISONER,1
NECK,PUS,1
NECK,RAINING OR RAIN,7
NECK,RAW,4
NECK,REMEMBER,1
NECK,RIVER,1
NECK,ROUND,1
NECK,RUB,1
NECK,SANDFLY,1
NECK,SAUCE,1
NECK,SEED,3
NECK,SEW,1
NECK,SHORE OF LAKE,1
NECK,SHOULDER,1
NECK,SICKLE OR SCYTHE,2
NECK,SKIN,1
NECK,SLEEP,1
NECK,SNAKE,1
NECK,SOAP,1
NECK,SONG,2
NECK,SPOON,1
NECK,STAND,2
NECK,STAR,1
NECK,SUN,1
NECK,TARO,2
NECK,THIN (OF SHAPE OF OBJECT),1
NECK,THIS,1
NECK,THROAT,103
NECK,THUMB,1
NECK,TOE,1
NECK,TONGUE,2
NECK,TOOTH,1
NECK,TREE,2
NECK,TWO,1
NECK,VOICE,26
NECK,WAIST,1
NECK,WELL,1
NECK,WHEEL,2
NECK,WIFE,1
NECK,WIND,1
NECK,WOOD,1
NECK,WORD,1
NECK,YESTERDAY,1
NECKLACE,ORNAMENT,1
NECKLACE,PULL,1
NECKLACE,RING,1
NECKLACE,SHORE,1
NECKLACE,SIDE,1
NECKLACE,SLAP,1
NECKLACE,SMALL,1
NECKLACE,SNAKE,1
NECKLACE,SPINDLE,1
NECKLACE,TEA,1
NECKLACE,TELL,1
NECKLACE,THIN (OF SHAPE OF OBJECT),1
NECKLACE,THROAT,2
NECKLACE,VOICE,1
NECKLACE,WAVE,1
NEED (NOUN),NIGHT,1
NEED (NOUN),NO,2
NEED (NOUN),NOW,1
NEED (NOUN),NUMBER,1
NEED (NOUN),ONE,1
NEED (NOUN),OPEN,1
NEED (NOUN),PAIN,1
NEED (NOUN),PEOPLE,1
NEED (NOUN),POOR,2
NEED (NOUN),PROMISE,1
NEED (NOUN),PURSUE,1
NEED (NOUN),RAINBOW,2
NEED (NOUN),RELATIVES,1
NEED (NOUN),REMAIN,1
NEED (NOUN),ROAST OR FRY,1
NEED (NOUN),ROOF,1
NEED (NOUN),RUN,1
NEED (NOUN),SAY,1
